T_k,H_k,L_k,M_k,P_Kipas_k,P_Pompa_k,T_k+1,H_k+1
29.292355190144217,65.88990494076616,484.48505209134566,0,1,0,26.287849419507673,59.32562395651278
26.952410657008585,66.58280305939624,716.7504581109994,0,1,0,24.188321332513375,60.22810239314521
25.69678670268845,45.89960754858876,476.9787383091515,0,0,0,25.191554647115787,40.77494107702587
32.95000474357738,62.12278257312032,523.791813744938,0,1,0,29.481289874350555,55.43432200799877
27.78622677704327,48.59558646781369,439.0608853360321,0,0,1,26.791975316885754,45.57535456243803
27.187728164445964,64.07920937058789,88.37412983410692,1,1,1,24.596935414226877,60.60845921875807
20.384630987096536,69.91713699710809,224.6439176570707,1,0,0,20.383623363863705,64.77729453498436
25.118717414392346,40.90078015988178,419.00129707406205,1,1,1,22.417321090791756,38.20367761344299
25.702934281787854,66.92097597372796,282.6764628085286,0,0,1,25.20816672155055,63.70275835674459
25.982341713453508,58.67891600795974,186.32269832089565,0,0,0,25.203603013015776,53.25858646139197
28.702585538409984,69.20147857494463,428.09963143882874,0,1,1,25.753056162229406,65.61288379643582
28.004038200903175,53.95028552579283,292.10734508588774,1,1,1,25.37412732637518,50.82070793402775
29.11857639190167,65.42163791714121,243.58073238006105,0,0,0,28.097208117479582,59.29528637248789
31.473248923131926,41.871822057948314,397.9890630802856,1,1,1,28.856803990865703,38.57873100953408
32.1947860807414,50.05837150234887,149.96319356162985,0,0,1,30.924768663591966,46.31443117265276
30.77184614339742,42.010496132536296,745.8092998065555,0,1,0,27.785065963474125,36.062163710179625
34.33285543932402,69.26029400437211,700.7765734394293,0,1,1,31.058585417501774,65.08180168074401
20.273488740145424,64.5092172181551,580.7154393054014,1,0,1,19.945494285861038,61.978495787369255
22.93666978525319,65.57642263737911,129.66037069134217,0,0,1,22.677732572343114,62.5676709428581
20.11344312467213,68.13895694301682,631.9079408522698,1,1,0,17.970628578651542,62.80338485569962
29.712120712319045,42.55310458359356,655.9679960817642,0,1,0,26.81850450840226,36.70009875415991
33.470458234249804,51.5679277754,625.8234632857533,0,1,1,30.467601839637613,46.95988081238879
23.65223444864449,42.131046671320064,135.4744153394309,1,1,1,21.05642023441448,39.87923679941489
33.9055181719446,46.32379304650086,532.9309678008235,0,1,0,30.973086049715672,39.67873153142899
20.90401085434341,46.88097331113017,675.743596812049,0,0,0,19.98246673485198,42.54814412670237
34.01654040208271,54.07321633142736,483.01505091475076,0,1,1,30.700398420472798,49.68769575134691
25.274340308594518,48.05686502360928,534.8055314210667,0,1,0,22.441768542187955,42.64358119122266
21.52131242673825,43.029343204532836,393.77260956972964,1,0,1,21.332505310146914,41.27722047641946
27.288076387794884,45.024732672823234,446.53048991303945,1,0,1,26.756480308326363,42.44596725523098
23.851648515807618,44.41826690656273,75.78264376379391,0,0,0,23.13404387891248,39.148108581334775
24.27309352942884,69.19230393736895,529.2222664799634,0,1,0,21.55763925126324,63.622028198983394
24.609349473894298,62.778775207554204,111.0854096683694,1,0,1,24.032178546671197,59.920122975624196
32.04538846748995,69.03284395808686,376.26094575516754,0,0,1,30.718534184942826,64.95747483048797
28.087419150128817,53.19221459523726,269.49132325055587,1,0,0,27.592024935972788,47.23648473301851
24.669615487340053,48.3510544498797,459.0709626587848,0,0,1,24.040190629853477,46.068006057218184
29.155006749663777,63.9487959162756,150.06225164240533,1,1,0,26.734930568454146,57.129657940414056
30.742260113347903,49.787617541234404,568.7325514799886,1,1,0,27.886644543158226,43.454187102967204
24.089360011003006,48.98150121116045,646.2586526963528,1,1,0,21.788814291997994,43.92284640511867
26.203236522880275,46.97517976623494,172.51583730736738,1,0,0,25.65051868748155,41.642358136062995
21.828291400054212,43.89036934672706,128.23481551391163,0,0,0,21.415448077830522,39.54414595896882
22.717240243020203,47.69389183050298,159.13661209051935,0,0,1,22.234672647370914,45.69189557540027
30.216767809474742,50.65959245421663,707.8456714238763,1,0,0,29.53761082888467,44.428222946118915
22.721575215434406,60.219826244371916,446.1419463172671,1,0,0,22.334566931162787,55.39715481022849
27.877450755005903,41.87694526658355,400.44574700562697,1,0,0,27.427718044046845,36.043576224867756
30.63569392583649,46.31520818996029,130.0338643267657,1,1,0,28.00094490803315,40.47281615212315
21.603153846421158,64.27070920875029,537.1670050677213,0,1,0,18.92033009378717,59.687978691138404
28.509683294433554,44.407657707513124,700.9996939213174,1,0,0,27.68502932868996,39.007535291254314
23.848441755520454,50.27935439567565,671.1394019925897,1,1,0,21.412739732642162,45.1282321594913
34.4439031285637,65.9397676557442,519.5410317356009,1,0,1,33.74902004443774,61.354853201813135
27.25318470079887,44.64775933430328,106.45903748875523,1,0,1,26.86249853956888,41.208249053619596
32.08988824662737,42.4821050685457,134.29777038200973,1,1,1,29.118544713845413,38.91214162155494
28.253398132343925,54.536139852400325,86.9817403323685,1,0,1,27.46556461334174,50.87284216710945
20.651187992822287,49.07258533835609,243.109412369352,1,1,0,18.609831170633093,44.155515033581445
29.497270633910336,56.90225093451562,151.74610037028333,0,0,1,28.352061716501144,52.982391580517756
34.271050133099855,64.11414671450426,245.0360301893254,1,0,0,33.433891924991165,56.9530885604522
29.024177302194968,44.114454644582295,338.79354178922125,1,1,1,26.28055775478477,40.87014813201531
32.287832891401855,57.420972536628554,757.2370880533517,1,0,1,31.715997985510015,53.51146252653541
33.263096950226114,55.16526281169592,507.78204483626905,0,0,0,31.984378382844124,48.292341022303894
23.421196579233985,44.32236358039599,676.2303392622217,0,0,0,22.92164097980316,39.64352193382152
23.1806725986234,58.71995456586947,582.7636255342492,0,1,1,20.549367766801286,56.00599300736158
29.164714832764876,48.20921253582315,134.3773478949738,1,0,1,28.544308319261773,44.6340043302123
26.16542704710057,54.635029556320376,601.9403047804616,1,0,1,25.361609407542833,51.68540258830191
32.597919543000806,42.46816972831186,256.3241611693433,1,0,1,31.437586562869907,39.31818425235864
33.50034685097017,53.78752171640869,529.3308852460298,0,1,0,30.29224461738156,47.18726742439552
25.301320689540773,49.19390404128461,305.7214802322414,1,1,1,22.873290564576227,46.305971168815724
23.55305838461723,64.67143633556063,798.2541974484944,0,1,1,20.70662579122571,61.38681044432122
31.70788272865793,41.70936180992105,247.66360962258335,0,1,1,28.45918458065358,38.05316846813231
24.122090533222043,52.5582182475499,259.34785308070224,0,1,1,21.500206901034858,49.95921874014203
32.33921477770517,53.752942723943136,748.0041916717987,0,0,1,31.306682210888482,49.710727385431824
26.356073804731444,61.75018228897356,68.483303477242,0,1,0,23.517608955436682,55.46215218101208
30.013248489372057,57.22862725270633,572.5167409048977,1,1,0,27.429616323081365,50.72689781739537
21.433029707520024,60.01637011582543,593.9947930519086,1,0,0,20.985247877786,55.43744979564724
29.357889870148597,63.31147856955268,677.2839330577995,0,1,0,26.33660513907812,57.47176581875847
26.776515181058436,65.86608920974567,780.8294829788565,1,0,0,26.484871062873065,59.666298397630605
28.79912694763211,49.41626490167411,781.7014393674893,1,1,1,26.169418919741478,46.30989759765564
22.52021311617295,56.14068116091709,98.95756817484792,0,0,0,21.91314933755235,50.68626373484175
31.053106174162732,65.203242353176,666.3794920646769,0,0,0,30.346342853349753,59.06250646458655
32.941956163148426,69.68353392895169,534.732450243036,1,1,1,29.88495703011369,65.42214058026866
23.251097001361636,66.6855793313129,535.5066007798184,1,1,0,21.00800670628987,61.54909564406735
21.435718332802427,51.144017878731304,146.26244496102112,1,0,0,21.413530358133517,45.79125176708155
20.354578790695047,45.85499551655951,537.64037483424,1,0,0,20.088121162185512,41.48799991820153
29.62957250664899,54.68177612219766,786.8619354509359,0,0,0,28.77703849934477,48.541402504651
29.106410541331712,62.249243555081264,733.8639271545852,1,0,1,28.303787089683492,58.89387582401713
28.20046119071105,54.77707212259892,379.3479956036379,0,0,1,27.187428271840393,51.72592184096964
23.47920644173963,54.49542589941005,79.96097996457075,0,0,0,22.862991082059793,49.30337182200333
25.86358993858272,65.14691263245402,321.7201175001536,1,0,1,25.49019544262017,61.78418699728875
28.917145027792596,50.84211337201559,669.7927337004164,1,1,0,26.439428253263902,45.121608205060234
27.45150288288754,65.79384024434937,576.1243260988746,1,0,1,27.114372026784086,62.342191657207714
34.81678280322331,52.20414402855171,394.5077416954673,0,1,1,31.56582667927887,47.67570824143888
22.046596288350997,49.84699317035018,91.32615136912332,0,1,1,19.623308237209333,47.26701819425322
30.427168310713906,53.61969733599097,370.17104586747695,0,0,1,29.354464168660837,49.54007881777034
26.06478152156438,62.87340876024605,401.7687047884126,0,0,1,25.3968561422244,59.55313600893756
26.42299422388422,43.780060835919826,746.4166496706019,1,1,1,23.932967832367837,41.27181809944111
30.763966484872643,45.89257647616052,530.8145776866196,0,0,1,29.7926198466913,42.41347891381804
30.386542269865544,68.54334476989276,283.7396874909867,0,0,1,29.43074133747557,64.45556622223816
34.86883990553282,45.26474882144072,443.98869833804105,1,1,1,31.68469215878651,41.37058464063601
21.92591434181188,57.03181953793164,99.54148086662005,0,1,1,19.16100034589217,54.35255300938421
21.561644740762496,57.379433999858136,779.4261767373026,0,1,1,18.998943719697,55.02620369104643
30.865082256931117,54.688733861507345,320.0449264480445,1,0,0,29.868736282138386,48.31130773391987
28.675803755096137,59.34235745730456,408.4005161848519,0,0,1,27.86669523282129,56.087878932570554
24.112409998397087,46.89480177392855,316.462980677692,0,1,0,21.53752289342045,41.26687572741456
21.1912905348348,56.579868033302446,561.8837975871502,0,0,1,20.680801591024725,54.01451776866678
21.28487374394646,51.165197657406914,546.6741187471948,0,1,0,18.55245995483545,45.857688944938445
33.41286311996177,59.850017788875675,586.4917328968518,1,0,0,32.74924080479395,52.96320894856112
22.878009870781142,44.23670630119449,251.10742220894062,0,1,0,20.53969097319984,39.68369894564315
24.850573431732812,57.12632250518429,286.7513608730495,1,0,1,24.43010628426307,54.10457587742462
23.39984603340482,45.55811066149971,143.93842332215596,0,1,1,20.806434038502264,42.9837663618003
25.32494458747906,48.35929189345109,541.6324788845844,1,0,1,24.888958156324513,45.85488169471545
21.0413576411914,46.561294009707495,79.84784550173941,1,0,1,20.86884513748165,44.794429350871226
27.785896863624053,45.48513339606451,498.2617516425943,1,1,0,25.178668206948892,39.780974878418974
21.014188453883225,64.77132854682,702.2719136387254,0,0,1,20.458294395212494,62.529188164016084
32.005347617335424,48.57122702982671,718.1241112172252,0,0,1,31.040937876543257,44.47591398436648
23.505681228656496,67.81371345593348,386.77832027747127,0,1,1,21.182240791508136,65.34497930269396
28.100178719067657,69.09779576035572,394.4777661598053,1,0,1,27.285159097954015,66.14542492546957
33.20118631342187,57.13781409811292,107.72688725601301,0,0,1,32.025555125090335,53.171244606494
29.76316053570791,44.29003367997179,553.0737690822768,0,0,1,28.5979334361377,40.31445943961333
27.99436679827003,51.236447301387436,665.9445652796342,0,1,1,25.33345219314294,47.84509425689985
24.865006296730634,63.93196790044642,233.4912909535348,0,1,1,22.033595286496116,61.10742519442869
24.995028695872968,51.021721860912116,365.9756612250235,1,1,0,22.328797142011453,45.525588220163016
30.04230432797285,42.61051654908366,679.1295025739528,1,1,0,27.435917161401495,37.03362013518108
34.91209041831751,56.70354732784564,707.840350746716,0,1,1,31.9281325646131,52.50910999787186
29.92758784774068,65.35362554488104,232.38498519816946,0,0,1,29.030748135637758,61.345472206592575
28.366751260550373,63.87779161430507,462.92797590602316,0,0,1,27.47913337911514,60.35490253616778
30.959757653588692,45.2536942039106,194.3698629768703,1,1,1,28.273140909325654,41.436506705602355
26.97808418425577,60.182938432374,126.40907310466741,0,0,0,26.341406074466814,54.277791572564425
20.90213513901178,46.615127903069414,733.3403760439681,1,0,0,20.525898491559065,41.781127102026495
28.434452238168646,46.546226036565166,665.3806281740818,1,0,1,27.79595256064727,43.70256222017848
34.3643792675807,66.22215319915556,620.0261763523804,0,0,0,33.078256781925234,59.77785686208465
22.629544135364895,47.4900685822069,86.57473910985532,0,1,0,19.822887132502892,42.1164790902873
30.350073362309985,47.89742039554034,682.7965945326931,0,1,1,27.283313405281962,43.809996097420104
23.014005329885848,40.019601722838985,378.5330569290378,1,0,1,22.82946322778892,37.693557162343915
28.03741526709622,66.12007102376553,306.7963424718947,1,0,1,27.52053482600032,62.13653260357718
21.450146744700795,63.77784439627404,459.8572707690323,0,1,0,18.974285982481984,58.69862897774471
26.755564043872777,58.81986805272034,118.51493204266687,1,0,0,26.239757183427137,53.25481691922679
31.34244993342869,62.507972918165265,617.4849120142991,0,0,1,30.353826004166542,59.0046885389677
25.21357286358473,44.56145702273476,486.8263076662219,0,0,1,24.33280566905328,41.94861032035693
29.97367586730827,53.74970783762726,189.94257265487565,1,1,0,27.22856559105377,47.5207157333236
31.93174941184594,50.53658162046342,191.1741498267842,1,1,0,29.163962576798944,43.54257210130534
33.90766729219179,42.813295787710494,188.18648867950566,1,0,1,33.05391130641448,38.87873532288326
23.519631227831802,54.58391455644772,92.75179066395049,1,0,0,23.19167784467849,49.385677759308834
25.98973873713962,67.62218951027906,490.84883702876357,0,0,1,25.169501507980183,64.56297195376636
22.28624019995626,41.20177357152083,680.2611331913811,0,0,1,21.6153146797889,38.82225563963824
34.887252532375626,48.743827404813814,63.123660490541454,0,0,0,34.11655559821349,41.805347196790436
33.905014518864434,46.226228086171105,86.75348372845517,1,0,0,33.14578188386106,39.172550670026766
28.099356954208396,47.14439960997089,479.57770751520934,0,1,0,25.25636122789087,40.699220232574994
32.63049941564632,67.25303655638126,664.6217640395392,1,1,1,29.76399317013304,62.68085178566765
27.814369659080633,54.042071627028704,295.0541679264752,1,0,1,27.15596835208502,50.31797700135014
29.353785320041396,53.988982388194565,312.21079910579164,1,1,1,26.666475964980282,50.60714863105064
21.33686648174025,62.81726927365847,497.25987312258195,0,0,1,20.81394748419124,60.20495369892421
31.32905630745212,44.63476612014777,255.65966684311024,1,0,1,30.28053816047005,40.88124121260456
21.915702254528522,54.61796062300152,69.95627455826309,1,1,1,19.384508702495893,51.94292215850965
32.391014453787925,52.89955642363179,601.421388576197,1,1,0,29.475931372757685,45.41314349733724
31.73042131505579,57.90732071639968,519.2374347060899,1,0,1,30.974971164819785,54.44210432943758
30.631170466144646,69.98673109751316,485.5669992917443,1,0,1,29.863720970764636,65.69223974880818
20.54240570787143,63.08346682246142,606.2630967438673,1,1,1,18.537003606392783,60.6167106088765
24.54692533917993,51.93597109052281,556.4231281715281,1,1,1,21.897219554171567,48.778745218248574
23.946688548662642,64.8265915682214,204.41149113374087,1,0,0,23.436652300789003,59.62963555758977
25.402046112072785,45.1212508993744,314.36078520751335,1,0,1,25.159957567617813,42.45154764568719
21.31464120145758,40.9139105892688,144.58260625896875,1,0,0,21.068577040085973,36.05052661168502
34.05436734546594,46.133451173928194,147.39276006341078,1,1,0,31.284375365612817,39.384958165226536
28.307033610685643,50.21234668342779,557.1468097674044,1,0,1,27.99936897164178,47.46549868479385
24.582864659870353,55.3174227237868,693.9500802368736,0,1,1,21.74965076419156,52.50175374076613
25.95472275611425,58.453874216235995,772.0494378958542,0,0,0,25.14208946763973,52.737068257209366
26.708038107572534,67.31817151643266,521.2603381620834,1,1,0,24.131772167054276,61.08318792412635
29.00891500040926,55.29562028651373,188.07599252071773,1,1,1,26.065280299716306,51.269996285580376
27.735191415447467,55.03826933877188,129.23775908669802,1,1,0,25.1018723241117,49.12921363760552
33.790879598216264,41.50729029468946,659.6382286525684,0,1,1,30.73349494641255,37.706158082760616
27.454452243587454,41.04734657968672,484.06735726999943,0,0,1,26.662818062679918,38.438107150853156
34.88237022234969,56.53479885749116,513.7137657602899,0,1,0,31.731114186640408,48.89719838663898
32.77137436617644,53.14535839745034,636.0965665660319,1,1,1,29.87647930077169,48.82921617646795
23.127657715360037,65.17541184940896,577.4579207993387,1,1,1,20.672860244191188,62.22853262794984
33.958928219658745,44.82038754135536,675.8436896420725,1,0,1,33.2513701594606,40.82909630300748
21.745495968282142,40.74914986351149,92.16042909490886,1,0,0,21.383623597914386,36.02883236354042
32.26174562736787,53.47116303790378,610.6404775598786,0,0,0,31.19277065181846,46.92597132733434
25.709349402148703,47.124356702567724,688.1395679915715,1,0,0,25.248382134142897,41.84789597576505
33.169614806676044,41.488431200165124,264.60128184373576,0,0,1,32.23039161878081,37.41223242192668
33.020850351611756,61.73794860542887,530.3354554949397,0,0,0,32.01551968768202,55.23030451324863
32.08888100176432,43.347789998717424,285.6215478777291,1,1,0,29.090148158576035,37.19753778098827
31.85045654460592,58.249585000233154,768.4782998618405,0,1,0,28.579800742359364,51.61107513929918
24.57018708647061,48.43149250500667,75.06767932662783,0,1,1,21.92851420485745,46.25760698950262
21.213789245768783,45.20488151065066,484.8446328747163,0,0,1,20.64344913637347,43.58564030424385
26.04470268147742,51.39254568757953,174.87766028713634,0,1,0,23.174191779810485,46.13785797816446
22.60286772479763,64.0433732866886,584.165153882869,1,1,0,20.425068521156916,57.86650863106485
30.424266333536927,51.76280730713718,181.91771256399656,1,0,0,29.73117192417342,46.03759473877929
25.191495898066783,62.52308947633167,226.5374464237682,0,1,1,22.43978971119686,59.7323308588366
34.63415301289872,43.76458890397452,420.7781082843186,1,0,0,33.81941965836704,37.6960967652741
29.61458116017998,63.183142589952375,736.1262124976586,0,1,1,26.577585752929444,59.84853194164639
32.33720845451541,47.10799974719946,208.78577911097813,1,0,1,31.755625879610523,43.78876128732734
21.987870091127725,60.32179389666618,158.18001583857765,1,0,1,21.570269443086385,58.08077396011781
32.93021723408934,56.97344664522989,619.232623890523,1,0,0,32.182245732336185,50.69905308680554
33.84135785770091,67.87434151635063,425.46464925044825,1,1,0,31.16436489061484,61.43888812958881
27.305928782284038,51.61967553925942,733.8388342863285,1,1,1,24.53403801977902,48.556359132645085
29.093794066264664,41.98495566503321,159.9609178698817,0,0,1,28.08760408657356,38.309518278569406
31.472147013544934,40.574664566537585,534.4459197672795,1,0,1,30.86987077180052,36.950110953170544
22.622579408906187,64.8057568291826,224.65935961386128,0,1,1,20.165037120620532,62.233238461078045
27.538491146951635,55.74206912984297,167.57032148872946,0,1,0,24.635842249545817,49.91892035051483
25.979945416584698,63.25732155504848,562.5720613679529,1,0,0,25.370747481703933,57.12121472161197
22.195609882433736,47.03276800034544,495.2634649315499,0,1,1,19.729219761661664,44.27345087041498
25.51301633437297,50.35251236539701,616.1205937717484,1,1,1,23.214897883041562,47.29616086734268
21.022584640782405,40.903116166339565,282.0969323346368,0,1,1,18.296755906466426,39.17398801369065
20.387178604242305,68.84476973722337,385.97874228664244,0,0,0,19.68723262668523,64.28389948308946
22.02749433732234,60.0360372010244,354.10375724781386,1,0,1,21.759908122753764,57.806162590538875
34.44672667383761,67.99615263277919,788.0670979748857,1,1,0,31.61879443516006,61.186448765182206
28.242943038425253,47.964892222872166,269.1867175545409,1,0,1,27.58593552371948,44.74490825070186
34.4873324172983,58.34390833676983,271.1129287600752,1,1,0,31.66485986943074,50.88130557012789
26.487468174951978,60.354999048779135,315.9111566214555,0,1,0,23.55657427517877,54.438212667295936
24.677241996278894,49.52649100772766,473.44556096774113,1,0,1,23.926175856603887,46.75674556456955
27.59212794260366,65.44327705046891,239.24205819780892,0,0,0,26.648936384623585,59.246476572018274
26.59267532949365,68.41484388700744,736.4674552844555,0,0,0,25.772526384995935,62.47405416945563
21.58497026392616,66.54565353088013,249.26417364969763,0,1,0,18.96434575674538,61.509420848641504
29.612394720353095,62.17200927818118,721.861798670146,0,1,0,26.457984494786515,56.14261444103763
23.240572737643994,48.32394039174862,127.6062977349385,0,0,1,22.30619675437997,45.787939713957144
29.293819323467446,48.44848126316895,542.4220267997392,0,0,1,28.252015036638888,44.51431091769208
29.753016385972302,68.90080961338114,730.2391388286828,1,0,1,29.20001393242115,64.91497764743033
22.280372796929722,40.30853487807076,176.56207879867213,0,1,1,19.854783772995287,38.17342138006748
20.92024440666002,61.481499197264334,776.2452200744412,0,1,1,18.55238919394779,59.48067492896006
31.711423791026597,61.187384876657866,389.6625203116338,0,1,0,28.503466171202984,54.43658125781548
26.8970063565398,58.680686228493926,759.2863313307683,1,0,0,26.179100090168255,53.02628463896289
20.872456932582136,69.70326538260598,557.6150327225353,1,0,0,20.703329278200012,64.66535790495716
34.922994757546505,49.356383072911754,276.19015240516364,0,1,0,31.77211002140887,42.54397635775856
20.8667084149455,50.19915591379745,191.2268936878298,1,0,1,20.683398434978297,48.34432652907705
30.4255284328783,42.368182088396665,277.80128466882456,0,0,1,29.10214252009872,38.75873682267121
34.7551838789512,53.283944096312126,119.76305694700625,1,0,0,33.687391997271114,46.23243169765014
23.587701563238884,47.83145578704544,157.90097475749732,0,0,1,22.90386316653404,45.33310118989043
22.133740530307943,50.30160106532932,128.49533025986085,1,1,0,19.90013623298711,45.18346401294843
21.820774091336432,65.03715370766884,367.2076578061683,1,0,0,21.64483149115998,60.015698207131365
24.549127213513934,68.06453540582487,646.6837821931898,1,1,1,22.14330888118054,64.80691792437143
21.5156871651597,45.57199216015557,156.03766566225514,0,1,1,18.98952037788245,43.501090504502045
30.38242012541198,51.175267946603974,147.74032487925192,0,0,1,29.376028937895544,47.56434773822407
20.93437697195094,67.85891686346181,532.571712137998,0,1,1,18.490501029486165,65.42605976983296
27.641331922246845,41.85425382067668,197.8872364760497,1,1,1,25.10619517385814,38.733046537407205
34.95045280779465,42.77081584334135,123.2075285817437,1,0,1,34.01279081641201,38.57110511694728
32.209554042590284,44.88372967618688,175.13643365418324,0,1,1,29.058821020590162,41.183424756673716
29.228291573465164,57.85638502380624,742.7985469075821,1,1,0,26.579070708548276,51.77563593915873
24.593804311799175,44.514168130179925,666.1034395821431,0,1,1,21.936802803035103,41.9335535461891
29.358437544374578,69.042291443522,315.5484217663206,0,1,0,26.430636975490554,63.16928868994931
27.905621958674775,53.40143581775561,541.8655754955446,0,1,0,25.067464823492823,47.250342731976886
26.39125075835557,55.04553881050499,452.95675525102854,0,1,1,23.77309649964047,51.96667928205574
21.960655651102993,47.3997584741622,557.843197611923,1,1,0,19.70239745695983,42.08557625037841
33.299063228607,54.128807573042,562.0033643470695,1,1,1,30.336760289105673,50.16299638089033
26.746769732319837,59.857408979110346,521.5505112949947,1,0,0,26.34197226360297,53.71367137876712
22.919337677311475,62.53531410862128,249.57602640298146,0,0,0,22.068441042795563,57.16321409808916
25.516390263159344,62.61604248129739,79.2548155721136,1,0,0,24.878358742890484,56.824643794598146
26.211946287933905,57.33673338082265,391.6750864925816,0,1,1,23.45172606324522,54.34247410799646
32.41306843350311,67.13079324981572,718.2304135180278,0,1,0,29.369874511995942,60.16037984453039
31.00421570842103,64.52223541918329,477.12294388893196,0,1,0,27.767247239474376,57.802566645228275
31.539573404620096,62.71144344095876,674.2932812764309,0,0,0,30.405172112241075,56.557035500672335
20.165468966429707,41.66816565041382,793.7182572209211,0,0,1,19.566282943275272,39.89535202958345
26.24230997269642,40.206338866589476,172.71215310370718,0,0,0,25.35719302562936,34.69755033774654
27.220162274529855,46.373418315864186,568.8332293564868,1,1,1,24.800693827244302,43.28767550682405
20.28788415234585,59.90570781740357,555.7201802750185,1,0,0,20.179465764260645,55.55801752388484
23.897198131175514,52.33592466647637,784.9665855187088,1,0,0,23.499469897638683,47.034076989995185
31.404347346832026,52.072187778979355,789.2005504646003,1,1,0,28.552235690423185,45.51330893442925
22.056645585934987,66.5376066468884,565.0089587930971,0,0,1,21.251365856105217,63.69285883102247
28.029651971788873,66.86688544395517,232.7110939866457,0,1,0,25.34119711401672,60.560361995010865
23.22802808025856,67.27525792160758,648.9168785979493,1,0,0,22.95544376128837,61.667199234408635
20.1818116196584,49.41634229545082,130.2718506582786,1,1,0,17.86672067306451,44.41684935208826
23.61802186399312,60.73167438217786,635.5244781287215,1,1,0,21.345060695437198,55.037077585851236
34.6381063236508,48.14899543823109,732.6470931085223,1,1,1,31.69566746438207,43.74150346861043
32.02305667824484,45.718294992233496,337.12504607632644,1,1,0,29.178837418603248,39.57794189618803
34.3936496648155,45.538973720421076,522.9764712373103,1,1,0,31.539248910818166,38.75477561010847
27.317810658895436,50.26322862590782,372.6070490726197,1,0,0,26.640695388463758,44.49814394782713
21.64604298016255,52.89872859339465,378.32379124109633,1,1,0,19.312177353227906,48.374873982078846
28.219392334605395,64.92847513165205,282.77816683109006,0,1,1,25.326641877505057,61.78549892380972
26.815660018399413,43.596732804181364,621.5972153377435,0,1,0,23.899959338546658,38.017811662396504
32.66535624109424,62.04777542184682,752.1324231248789,0,1,0,29.63245121057965,55.117757424040725
21.471238711763668,55.94364742567916,755.5631444258458,0,0,1,21.178036751727223,53.34475957629896
27.32361705532667,48.63836028027978,181.08596365620036,1,1,0,24.644291482669267,43.174883247287646
22.250729970409765,54.78458753598474,706.0577372424245,0,0,0,21.38842467744367,49.689874119646895
24.8701389033509,48.99826209331068,603.0735810703416,1,1,0,22.126370933061914,43.571827548844986
31.060356160816994,57.88245865714918,239.62805051771696,0,1,1,27.984768131551895,53.82165668734238
27.1402719405315,53.01531768565732,100.46345969113591,1,0,0,26.483783654985995,47.05307061816104
25.63832427718654,44.93216587236636,250.9979501632835,1,0,1,25.187587138487274,42.28379137078902
25.91714417855053,43.4974922366709,734.1561775861442,0,0,1,25.141176620426915,40.345339285388725
26.8917015260898,56.40087046216391,524.8840061718292,0,1,1,23.806633922793196,53.53755843214354
31.775248157555854,67.0723909985831,590.7909956734039,1,0,1,30.71425317525585,62.80450256183359
33.38127033410352,50.31873059673057,242.8642633318219,1,1,1,30.556596803450258,46.26027465140489
34.330020297558924,61.9900032166787,589.5411166811152,1,0,1,33.433833607888964,57.199606720269124
31.803550793829427,59.759840648193006,71.09112970844282,0,0,1,30.64950055438297,55.79040143468202
24.73110343622019,67.94664742928443,331.49100932976035,0,1,0,21.745976726639338,62.17955268245854
30.322020591298134,64.62943051897423,520.0650114067485,1,0,0,29.676628251147974,58.17351464024309
26.564046860830878,56.99815776716389,159.57242415599018,0,0,1,25.926629449602924,54.315100252204545
23.820059330690768,59.71091494702322,667.2526808352011,1,1,1,21.470753730189067,56.99699716221622
32.61307369138884,66.95159399752104,226.27347410893898,0,1,1,29.355298923234635,62.48220330861855
20.576395234434877,51.985563537608044,539.2108346138347,0,1,1,18.054258297548802,49.64599700852668
33.52642988203135,49.803841175733325,353.89785693149724,0,0,1,32.14519127578973,45.95733922568808
26.92216196937101,40.32433250905589,497.03269660823537,0,0,1,26.234747977978277,37.86912955076715
29.558022152124206,64.79653222574393,130.58791447168107,0,0,0,28.592397694697425,58.55147366463573
29.890308833086742,64.02942101210095,62.68459994120549,1,0,0,28.930569854669418,57.87190009026236
33.426766110598045,43.133635543004544,732.1733205352259,1,0,1,32.510326651001584,39.43986923255576
29.55004523250811,57.305721433981006,252.2225065753871,0,1,1,26.64203819741784,54.15281954443242
29.209003771400926,53.91945094500662,664.7577520853444,1,0,1,28.49859643968455,49.87483430857854
20.99978060841035,43.561272865273345,799.5127253541501,1,1,0,18.708407219773807,39.14024599849768
27.776120329178063,69.4170468118217,208.57344349918338,0,0,1,26.703653981662068,66.15740863937963
22.252535012255624,46.440876623900664,248.8780558875167,1,1,0,20.02488940970509,41.172561727743634
31.061506530822285,42.01702540271683,547.1448407259993,0,0,0,29.911160824278298,35.651758459837225
27.68332881219012,57.845421385057286,774.0864759504659,1,0,0,26.775695565029856,51.680778810939174
30.2034166881253,62.16600031399098,736.860761143058,1,1,1,27.437557248118477,58.17353074557914
20.625093509035764,40.97330338141561,427.1566400491887,1,0,1,20.54101129091953,38.91555817215128
21.271880240687047,59.761529161810664,646.3327118950435,1,1,0,18.9502468116627,54.84829738638787
30.744850820940236,55.96875627854364,151.8093898249258,1,0,0,30.26830602766175,49.897355925181934
21.0812650399801,43.09795026625145,783.0786381530093,1,0,0,20.89154698026337,38.79819659225997
21.06885091647888,45.17571630839086,773.2649255269898,1,1,0,18.866222094996992,40.26052742640088
